address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,115671,25.18286,55.286799040363,Dubai,"Dubai Silicon Oasis",4be7cda988ed2d7f191dcb1d,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=115671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115671
"Jebel Ali near HSBC - Jebel Ali Industrials & Free",poi,115676,25.002238907994,55.089912414551,Dubai,"Jebel Ali Police Station",4be8d8b7d837c9b623dea506,0,"Police Station",http://tour-pedia.org/api/getPlaceDetails?id=115676,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115676
"Al Riyadh street شارع الرياض",poi,115680,25.244230150032,55.317578315735,Dubai,"Rashid Hospital مستشفى راشد",4be96b66d837c9b60862a606,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=115680,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115680
"Axis Bldg 7",poi,115681,25.120652243118,55.38688659668,Dubai,"Dubai Silicon Oasis",4be97950ee96c9288037ffbf,0,Building,http://tour-pedia.org/api/getPlaceDetails?id=115681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115681
,poi,115684,25.196986864923,55.280473370158,Dubai,"Taxi Rest Area",4be9f28862c0c928e352e0d4,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115684,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115684
115694,"Emirates Business Class Lounge","at Terminal 3",poi,Dubai,25.248771636284,55.36066532135,http://tour-pedia.org/api/getPlaceDetails?id=115694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115694
,poi,115713,25.233462554062,55.31835326047,Dubai,"California Chiroractic And Sport Medicine Center",4bee84a32c082d7f4a7e3042,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=115713,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115713
,poi,115716,25.158126,55.218251,Dubai,"Bin Belaila Dental Clinic",4bee99abd355a593510a0b60,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=115716,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115716
"Thalassemia Research and Genetics Center",poi,115728,25.224016172613,55.317262415567,Dubai,"Blood Donation Center",4bf108c83a15d13a0c203f9f,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=115728,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115728
"Jumeira Beach Road",poi,115731,25.197375168463,55.237533092232,Dubai,"Emirates Hospital مستشفى الامارات",4bf1866b52bda593a9a6b1b7,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=115731,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115731
"Jebel Ali",poi,115735,25.011611956655,55.086050033569,Dubai,DNRD,4bf21bdb3506ef3b447bbd22,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=115735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115735
"Building 27, Gardens",poi,115738,25.168755,55.306323,Dubai,"Aster Medical Centre",4bf2b96e1cd9d13a8df8ed76,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=115738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115738
115747,"Dubai Internet City Metro Station 2","Dubai - United Arab Emirates",poi,Dubai,25.101895,55.173181,http://tour-pedia.org/api/getPlaceDetails?id=115747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115747
"Al Khail Rd.",poi,115763,25.166066732863,55.26517868042,Dubai,"Al Khail Road شارع الخيل",4bf7b0d85efe2d7f27656934,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115763,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115763
"The Gardens",poi,115769,25.046492078358,55.129823684692,Dubai,"The New Gardens",4bf8187dc07c9c74e2c6bbef,0,Building,http://tour-pedia.org/api/getPlaceDetails?id=115769,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115769
"Red Line (15)",poi,115779,25.249664387121,55.340194702148,Dubai,"GGICO Metro Station | محطة جي جي كو",4bf99ca55ec320a12c8e8ad3,0,"Train Station",http://tour-pedia.org/api/getPlaceDetails?id=115779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115779
"Dubai Mall",poi,115783,25.183662243101,55.271615892604,Dubai,"Dubai Mall Medical Centre",4bfa25f05ec320a1954f8bd3,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=115783,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115783
"Jebal Ali Free Zone",poi,115791,25.008106458797,55.085744539146,Dubai,"Nationalization and Residency Adminstration",4bfb593fd2b720a1a3f1326a,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=115791,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115791
,poi,115804,25.091612810332,55.328020259687,Dubai,"Emirates Road",4bfe89fff7c82d7f13b78f04,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115804
"Bur Dubai",poi,115827,25.259288463477,55.29915748147,Dubai,"Lebanese consolate",4c01f538cbeec928332b5afe,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=115827,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115827
,poi,115833,25.237776458062,55.272047680268,Dubai,"Royal Medical Center",4c0361d6f56c2d7f99de1c66,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=115833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115833
"Khalid Bin Waleed Str.",poi,115845,25.253452376759,55.308606347353,Dubai,"Jordan Consulate",4c076376cf8c76b006f63b65,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=115845,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115845
"Jumeira Beach Rd - Next to Mashriq Bank",poi,115877,25.237155573714,55.267689228058,Dubai,"Orthosports Medical Centre مركز الطبي الرياضي والعظام",4c0c9e0a2466a5937c5a7621,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=115877,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115877
Jumeirah,poi,115889,25.209936232407,55.246840306109,Dubai,"Umm Al Sheif St",4c0f8c7ec6cf76b0b46a8251,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115889,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115889
,poi,115910,25.278532843442,55.395692443475,Dubai,"Shamil Car Registration Center",4c134047a9c220a1a584559d,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=115910,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115910
,poi,115912,25.029777017821,55.114390055365,Dubai,"Jebel Ali Hospital",4c14b74fa5eb76b0fe27c2b7,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=115912,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115912
,poi,115913,25.221052044987,55.262899642135,Dubai,Dermacare,4c14c4f37f7f2d7fa359e168,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=115913,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115913
,poi,115915,25.202198936799,55.310679836804,Dubai,"Oud Mehta Road",4c1512bea1010f475f604d18,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115915
,poi,115916,25.181534872572,55.316274186771,Dubai,"Ras Al Khor Road",4c15132ea1010f4736614d18,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115916,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115916
,poi,115919,25.164865,55.22868106,Dubai,"General Consulate of China",4c15d61882a3c9b67e6ffff8,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=115919,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115919
"Fortune Tower - JLT",poi,115923,25.072227791172,55.147247314453,Dubai,"German Dental Center",4c1745cc127f95217c612525,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=115923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115923
"Al Qusais, Beirut St",poi,115933,25.266276118631,55.391435623169,Dubai,"Qusais Police Station مركز شرطة القصيص",4c190c8323a29c74bceb1853,0,"Police Station",http://tour-pedia.org/api/getPlaceDetails?id=115933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115933
,poi,115956,24.991872472904,55.091264971412,Dubai,"Chalhoub Group Jafza",4c1dc31db306c928ff2466b7,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=115956,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115956
"Knowledge Village - 12",poi,115967,25.101590739975,55.182196254007,Dubai,"Dubai Health Authority",4c2042f2920076b0d30cc6e9,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=115967,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115967
"Jebel ali village",poi,115970,25.240517,55.295978,Dubai,"Jebel Ali Earth Station",4c207d6763750f4760a4bc67,0,"Train Station",http://tour-pedia.org/api/getPlaceDetails?id=115970,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115970
"thuraya towers 1",poi,115971,25.090865312548,55.15349149704,Dubai,"The Annoying Elevators",4c2081f4b4e62d7f7a2ae193,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=115971,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115971
,poi,115973,25.096888542161,55.157618971987,Dubai,"Loft Office 2",4c20c3284889a5937cda2620,0,Office,http://tour-pedia.org/api/getPlaceDetails?id=115973,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115973
"Alphamed Building",poi,115977,25.279082677634,55.345129966736,Dubai,"Bayer Healthcare",4c20fc27d4dec928ae471c3e,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=115977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115977
,poi,115981,25.242065656571,55.345180492932,Dubai,"Al Garhood",4c2277329085d13ac66086cc,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=115981,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115981
"Al Wasl Road",poi,115992,25.159774202264,55.219774246216,Dubai,"Jumeira Islamic Learning Centre",4c25cee0905a0f4700276260,0,"College Library",http://tour-pedia.org/api/getPlaceDetails?id=115992,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=115992
,poi,116002,25.263598212756,55.290713310242,Dubai,"RTA multi storey Parking",4c285e13ed0ac9b68c1f60aa,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=116002,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116002
,poi,116004,25.181181177943,55.224526264359,Dubai,"MEDWIN medical center",4c28ac25e19720a1e13cf858,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=116004,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116004
,poi,116009,25.271102018302,55.334533942031,Dubai,"Salahuddin Street",4c29b8adce3fc92873236f88,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=116009,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116009
"Airport Road",poi,116011,25.247083154809,55.353112220764,Dubai,"Al Garhoud Area",4c2a149ced0ac9b692bd62aa,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=116011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116011
116013,"Ministry of Labour",,poi,Dubai,25.280428268298,55.378592468426,http://tour-pedia.org/api/getPlaceDetails?id=116013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116013
,poi,116027,25.25623,55.370729,Dubai,SV555,4c2e0962e307d13a2bc90eda,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=116027,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116027
"Level 5, Building 6, Gate Precinct, DIFC",poi,116041,25.215579941037,55.279598236084,Dubai,UBS,4c301f3e16adc9281dd0be9c,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=116041,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116041
,poi,116045,25.124492576649,55.186585220309,Dubai,"Al Sufouh",4c312c103896e21ef1aee690,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=116045,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116045
"B1 floor EGHQ building",poi,116057,25.242259,55.365152,Dubai,"EK clinic EGHQ",4c3565fea0ced13a82d5196e,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=116057,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116057
"Al Nahda St",poi,116058,25.261803672413,55.291825874165,Dubai,"Al Gubaiba Bus Station",4c357d1a3896e21e9353ed90,0,"Bus Station",http://tour-pedia.org/api/getPlaceDetails?id=116058,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116058
"Al Fattan Marine Towers, JBR",poi,116069,25.079457698363,55.136196613312,Dubai,"Lifeline Medical Centre",4c36c2970a71c9b61cbf3dc9,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=116069,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116069
"Dubai Sharjah Road",poi,116103,25.274270674569,55.35165309906,Dubai,"Dubai Police General H.Q. القيادة العامة لشرطة دبي",4c3ec52e51dee21e8515eb6e,0,"Police Station",http://tour-pedia.org/api/getPlaceDetails?id=116103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116103
Mirdif,poi,116104,25.265890057026,55.379013982356,Dubai,"Mirdif city center parking",4c3f35a1cc410f4750cca761,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=116104,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116104
Garhoud,poi,116114,25.230435530243,55.356017443359,Dubai,"Umm Ramool",4c42f00ae26920a13bbd60e7,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=116114,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116114
,poi,116116,25.221863873529,55.263396147872,Dubai,Boat,4c4338a5d691c9b6ee6d8f0a,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=116116,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116116
"al Wasal Road",poi,116125,25.147926534074,55.210264717587,Dubai,"Al Safa Vet Clinic",4c4681961ddec928e5d99a32,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=116125,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116125
"Deira, behind Hamarain Centre",poi,116127,25.263093673152,55.326719284058,Dubai,"Dr. Rafih Khoury Clinic",4c469623c047be9aa8212e79,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=116127,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116127
,poi,116128,25.261626969034,55.371324376925,Dubai,"Dubai Customs (DAFZA)",4c46acd1c047be9ad4492e79,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=116128,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116128
"Hor Al Anz East",poi,116129,25.280366020635,55.346282493791,Dubai,"Mohammed Bin Rashid Housing Est.",4c46bd9f972c0f47198d2121,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=116129,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116129
116135,"Dubai Hospital","Dubai - United Arab Emirates",poi,Dubai,25.284853,55.321953,http://tour-pedia.org/api/getPlaceDetails?id=116135,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116135
,poi,116148,25.091441480828,55.15159298406,Dubai,"Media City Parking",4c4c00dc5609c9b6de45e791,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=116148,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116148
,poi,116159,25.064566314317,55.18899008111,Dubai,"Rosary Clinic",4c502bed38b0be9a7c6010fd,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=116159,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116159
"Building 7 مبنى رقم",poi,116164,25.123682991655,55.424802303314,Dubai,"Mohammed Bin Rashid Al Maktoum Foundation مؤسسة محمد بن راشد آل مكتوم",4c512dcd1c67ef3bfa7e10b9,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=116164,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116164
,poi,116176,25.233992490402,55.319449519462,Dubai,"Dubai Bone & Joint Center",4c53cc051b46c9b662b98acd,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=116176,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116176
"D 92",poi,116177,25.142516403619,55.20657026347,Dubai,"Synergy Medical Centre",4c53f1d9479fc928c9b14d92,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=116177,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116177
,poi,116180,25.102390925324,55.155791726766,Dubai,"Dubai Municipality",4c54c4a1728920a101a54483,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=116180,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116180
"December 2nd St.",poi,116190,25.236726452325,55.276300904407,Dubai,"Diyafah strt",4c570a84b7a31b8d96564fda,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=116190,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116190
"Jumeirah Beach Hotel",poi,116193,25.14132200995,55.190935134888,Dubai,"Conference Centre - Jumeirah Beach Hotel",4c57f7a07329c92881f28f80,0,"Event Space",http://tour-pedia.org/api/getPlaceDetails?id=116193,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116193
Khawaneej,poi,116195,25.229578541819,55.457283416127,Dubai,"Al-Khawaneej Health Center",4c581ae87329c928a5489080,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=116195,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116195
"Al Diyafah Str",poi,116208,25.235688765734,55.277520776471,Dubai,"Al Diyafah Specialized Orthodontic & Dental Clinic",4c5ad7d25c57c9b66b311e4a,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=116208,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116208
"Mai Tower",poi,116211,25.287910654711,55.364892482758,Dubai,"Enterprise Rent A Car",4c5b8c1299ff76b056e0a39e,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=116211,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116211
,poi,116212,25.233457997556,55.316569805145,Dubai,"Canadian Hospital",4c5bc42594fd0f479be0c645,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=116212,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116212
"Oud Metha",poi,116218,25.236281,55.309744,Dubai,"Travel & More",4c5d010585a1e21ea9705811,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=116218,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116218
"Next to the Dubai Airport Terminal 1",poi,116219,25.256495654595,55.340580940247,Dubai,"Cargo Village قرية الشحن",4c5d2e632815c9289d29b467,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=116219,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116219
,poi,116230,25.228031252807,55.291383190279,Dubai,"U.S. Consulate General Dubai",4c610c4013791b8da40851af,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=116230,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116230
"District 1, Al Razi Building 64, Block E, Floor 3",poi,116231,25.234085606856,55.319352313669,Dubai,"Moorfields Eye Hospital",4c612207de6920a1c98b9764,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=116231,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116231
,poi,116238,25.266540561451,55.392692678673,Dubai,"Dept Of Protective Systems",4c623c13edd320a1469cac29,0,"Police Station",http://tour-pedia.org/api/getPlaceDetails?id=116238,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116238
Jumairah,poi,116247,25.203339855721,55.251869318716,Dubai,"Street 13C",4c656c3ce1da1b8def1198c3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=116247,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116247
